scenario,quarter_index,quarter,country,rank,composite_score,implementation_score,innovation_score,investment_score,talent_score,infrastructure_score,operating_environment_score,research_score,development_score,commercial_ecosystem_score,government_strategy_score
rec1_only,4,2026Q4,Singapore,4.0,33.26813768191596,51.93550457054323,18.56824086456343,27.46692043049874,56.432802836130755,42.13708899999999,45.990356,20.415143,16.184565359250733,13.117293957821971,79.82
rec1_only,4,2026Q4,Canada,5.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
rec1_only,4,2026Q4,United Kingdom,6.0,32.71066970997746,37.38945935893333,30.261577498782625,29.351994771491988,35.37574299999999,31.680918,60.76709700000001,41.19850669376636,16.146,14.69677468554342,82.82
rec1_only,4,2026Q4,Germany,7.0,30.354849890402853,35.78758321866667,28.288221899308386,25.25665224127114,32.084827,35.029208999999994,58.791722,36.54944720050473,17.625999999999998,8.977335679422657,84.65
rec1_only,4,2026Q4,India,8.0,29.06458159083938,46.739794146151496,19.347554431782985,17.094006386734392,55.820675269571694,18.771287,51.527429000000005,19.67744,18.921792755824345,5.654451660611334,58.83
rec1_only,4,2026Q4,Israel,9.0,27.87033688256318,39.46088256953624,19.32630309712804,23.370551793354718,39.7328998345932,30.116510999999996,57.058828,20.810449000000002,17.410813279282408,17.74082738852811,43.91
rec1_only,4,2026Q4,France,10.0,26.570410959641507,31.81229328586667,22.005803570280655,25.614935562349324,23.834751999999998,37.703493,65.93375,28.36376466991291,13.8,7.638511164672014,91.2
rec1_only,4,2026Q4,UAE,11.0,25.817440554082097,39.30229868548237,8.293689486398097,32.27441975763204,34.4313343674914,50.14824,45.262485999999996,7.100418,9.833766764311289,18.81491097617471,81.38
rec1_only,4,2026Q4,Japan,12.0,23.1748846911561,20.648730625887264,25.246213746382317,23.83830358338019,10.063617328614505,40.800648,40.613047,20.311903,31.614605138692063,10.648470731363673,71.96
rec1_only,4,2026Q4,Spain,13.0,22.37613092246908,32.182436782399996,11.421710657650571,24.310815885660126,28.328127999999992,30.508564999999997,57.942934,15.094098831064288,6.6819999999999995,5.9550136076882145,91.28
rec1_only,5,2027Q1,United States of America,1.0,76.76374564233461,73.72280236693332,75.18811119687324,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.5922274243785,85.5956,77.39
rec1_only,5,2027Q1,China,2.0,50.416669634363856,33.8013536816,71.35426375352,43.47391615008083,17.608435999999998,63.96388299999999,65.70797,78.15766429466738,62.567448776141816,29.38659575805636,94.87
rec1_only,5,2027Q1,South Korea,3.0,38.05011651391446,31.482625132381315,51.913656546866676,26.69676470491018,22.123323893497528,48.873993999999996,50.010816000000005,25.094224,86.52773988227887,10.031007465996959,87.5
rec1_only,5,2027Q1,Singapore,4.0,33.34413561075182,51.9755064334735,18.633956943919067,27.615030113861522,56.49388059915539,42.13708899999999,45.990356,20.415143,16.335096873955997,13.3059995077645,79.82
rec1_only,5,2027Q1,Canada,5.0,32.86445341959999,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
rec1_only,5,2027Q1,United Kingdom,6.0,32.77838252829979,37.38945935893333,30.305942536159733,29.55921612150248,35.37574299999999,31.680918,60.76709700000001,41.2772463270513,16.146,14.96079401180031,82.82
rec1_only,5,2027Q1,Germany,7.0,30.426167965154367,35.78758321866667,28.33304805360941,25.477814344391206,32.084827,35.029208999999994,58.791722,36.629005229978134,17.625999999999998,9.25911682531501,84.65
rec1_only,5,2027Q1,India,8.0,29.14150961004016,46.775909321970914,19.40621950249504,17.262567730087135,55.8758185551266,18.771287,51.527429000000005,19.67744,19.05617298728622,5.869214532789774,58.83
rec1_only,5,2027Q1,Israel,9.0,27.942593990869057,39.50327319432411,19.387428808642305,23.506766139204345,39.79762493351604,30.116510999999996,57.058828,20.810449000000002,17.55082993931298,17.914377169069162,43.91
rec1_only,5,2027Q1,France,10.0,26.64523903755949,31.81229328586667,22.057867862963207,25.83940805245786,23.834751999999998,37.703493,65.93375,28.456169039556897,13.8,7.924510052328433,91.2
rec1_only,5,2027Q1,UAE,11.0,25.900979957801724,39.366537902840705,8.365362013488745,32.407501064914364,34.52941949171523,50.14824,45.262485999999996,7.100418,9.997942323344908,18.98446897338053,81.38
rec1_only,5,2027Q1,Japan,12.0,23.254632697191216,20.70470155979926,25.301815743544037,23.992980558342815,10.149077834384045,40.800648,40.613047,20.311903,31.741968988383945,10.845543623297923,71.96
rec1_only,5,2027Q1,Spain,13.0,22.45379649340355,32.182436782399996,11.478581744933983,24.539389988588702,28.328127999999992,30.508564999999997,57.942934,15.195034360975999,6.6819999999999995,6.2462383326112025,91.28
rec1_only,6,2027Q2,United States of America,1.0,76.78776225332186,73.72280236693332,75.25146284811888,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.73734289862155,85.5956,77.39
rec1_only,6,2027Q2,China,2.0,50.5198127682781,33.8013536816,71.47235066898281,43.71077783687697,17.608435999999998,63.96388299999999,65.70797,78.26186741716907,62.70201077468979,29.688379637761912,94.87
rec1_only,6,2027Q2,South Korea,3.0,38.11677029680911,31.53883388574441,51.93289670230382,26.85353391354338,22.209147519357302,48.873993999999996,50.010816000000005,25.094224,86.57181204497508,10.230746058758118,87.5
rec1_only,6,2027Q2,Singapore,4.0,33.41988443982082,52.01537742140786,18.699458044517183,27.76265462321549,56.554758532687096,42.13708899999999,45.990356,20.415143,16.485135950915186,13.494086900770412,79.82
rec1_only,6,2027Q2,Canada,5.0,32.95961455212657,45.0915726870209,23.13710140226853,29.57359204554697,42.29970529817931,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
rec1_only,6,2027Q2,United Kingdom,6.0,32.84588322862804,37.38945935893333,30.350169890010882,29.765798393649437,35.37574299999999,31.680918,60.76709700000001,41.35574159786108,16.146,15.223999093255943,82.82
rec1_only,6,2027Q2,Germany,7.0,30.497264890810598,35.78758321866667,28.377735093343105,25.69828609787018,32.084827,35.029208999999994,58.791722,36.70831635714594,17.625999999999998,9.540018401379674,84.65
rec1_only,6,2027Q2,India,8.0,29.218181895118967,46.81190633895619,19.464692660601607,17.430577320820184,55.93078142715217,18.771287,51.527429000000005,19.67744,19.190113617124286,6.083274420671936,58.83
rec1_only,6,2027Q2,Israel,9.0,28.014612691985967,39.5455251287501,19.44835455799141,23.642534592610623,39.86213826987495,30.116510999999996,57.058828,20.810449000000002,17.69038855912111,18.087358841051564,43.91
rec1_only,6,2027Q2,France,10.0,26.71982958181551,31.81229328586667,22.109770578065373,26.063178783921312,23.834751999999998,37.703493,65.93375,28.548286639253668,13.8,8.209614834022023,91.2
rec1_only,6,2027Q2,UAE,11.0,25.984247173959456,39.43056694730474,8.436800076336036,32.54014550953075,34.62718370862898,50.14824,45.262485999999996,7.100418,10.161580810507498,19.153470366806282,81.38
rec1_only,6,2027Q2,Japan,12.0,23.334119943908036,20.760489372346157,25.357235848414206,24.14714976613979,10.234258737092052,40.800648,40.613047,20.311903,31.86891618932824,11.041969572506607,71.96
rec1_only,6,2027Q2,Spain,13.0,22.531217378532865,32.182436782399996,11.535276337114823,24.767247384014546,28.328127999999992,30.508564999999997,57.942934,15.295656645132159,6.6819999999999995,6.536549905332526,91.28
rec1_only,7,2027Q3,United States of America,1.0,76.81165170396126,73.72280236693332,75.31447907243808,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.88169003239443,85.5956,77.39
rec1_only,7,2027Q3,China,2.0,50.62239091414609,33.8013536816,71.58978988052631,43.946347911204356,17.608435999999998,63.96388299999999,65.70797,78.36548628981345,62.83586031007857,29.98851788272099,94.87
rec1_only,7,2027Q3,South Korea,3.0,38.183206012418125,31.594858739663152,51.95207391690897,27.009789582802625,22.29469035412736,48.873993999999996,50.010816000000005,25.094224,86.61574003323376,10.429830354461998,87.5
rec1_only,7,2027Q3,Singapore,4.0,33.49538499024335,52.055117962533,18.7647448696235,27.90979554919555,56.615437290512524,42.13708899999999,45.990356,20.415143,16.634684201052984,13.681558163456923,79.82
rec1_only,7,2027Q3,Canada,5.0,33.088487908388075,45.36130085271942,23.17203102160478,29.638732440661812,42.711545942059374,40.92203799999999,69.81874599999999,28.883974533194632,15.8,10.353182938646322,100.0
rec1_only,7,2027Q3,United Kingdom,6.0,32.91316840914247,37.38945935893333,30.394259987626434,29.971746794650294,35.37574299999999,31.680918,60.76709700000001,41.4339932645561,16.146,15.486396563753924,82.82
rec1_only,7,2027Q3,Germany,7.0,30.56812889502578,35.78758321866667,28.42228345024097,25.918069675041345,32.084827,35.029208999999994,58.791722,36.787381348250705,17.625999999999998,9.820043176645939,84.65
rec1_only,7,2027Q3,India,8.0,29.294601845497958,46.84778558369025,19.522974533911498,17.598036966068825,55.98556447591142,18.771287,51.527429000000005,19.67744,19.32361608341902,6.296633626716702,58.83
rec1_only,7,2027Q3,Israel,9.0,28.08640128966749,39.5876388265706,19.5090809993169,23.7778597248808,39.92644053649826,30.116510999999996,57.058828,20.810449000000002,17.829490637105962,18.259775680560566,43.91
rec1_only,7,2027Q3,France,10.0,26.794189749025136,31.81229328586667,22.161512217030904,26.286238067545582,23.834751999999998,37.703493,65.93375,28.64011835897199,13.8,8.493813164815851,91.2
rec1_only,7,2027Q3,UAE,11.0,26.067241425688234,39.49438650650191,8.508004441949087,32.67235452555932,34.724628068152334,50.14824,45.262485999999996,7.100418,10.324683982736543,19.32191698360123,81.38
rec1_only,7,2027Q3,Japan,12.0,23.413346572423375,20.816094662650247,25.412474656021914,24.30081287802141,10.319160951522154,40.800648,40.613047,20.311903,31.99544810451907,11.237750708318469,71.96
rec1_only,7,2027Q3,Spain,13.0,22.608393801676655,32.182436782399996,11.591794981932242,24.99439185851892,28.328127999999992,30.508564999999997,57.942934,15.395966655667198,6.6819999999999995,6.825953150309859,91.28
rec1_only,8,2027Q4,United States of America,1.0,76.83541466752662,73.72280236693332,75.37716164581019,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.0252728938166,85.5956,77.39
rec1_only,8,2027Q4,China,2.0,50.72441043428535,33.8013536816,71.70658706416963,44.180657248436475,17.608435999999998,63.96388299999999,65.70797,78.4685692825085,62.96900115457491,30.287049831039013,94.87
rec1_only,8,2027Q4,South Korea,3.0,38.24942510823783,31.65070029580549,51.971188396582136,27.165533395341875,22.379953316478243,48.873993999999996,50.010816000000005,25.094224,86.65952431869658,10.62826249696667,87.5
rec1_only,8,2027Q4,Singapore,4.0,33.57064054234975,52.09472848363466,18.829818120203132,28.056454477217606,56.67591752427932,42.13708899999999,45.990356,20.415143,16.783743230024214,13.868415315791761,79.82
rec1_only,8,2027Q4,Canada,5.0,33.22498445955641,45.65120901437082,23.206380172079758,29.702790316937516,43.15419887617695,40.92203799999999,69.81874599999999,28.94493784286253,15.8,10.43479864733127,100.0
rec1_only,8,2027Q4,United Kingdom,6.0,32.9802382911608,37.38945935893333,30.438213254970712,30.177055562066705,35.37574299999999,31.680918,60.76709700000001,41.51200208314325,16.146,15.747979081410381,82.82
rec1_only,8,2027Q4,Germany,7.0,30.63877773190387,35.78758321866667,28.466693554694643,26.13717339242546,32.084827,35.029208999999994,58.791722,36.86620096715703,17.625999999999998,10.099201747136892,84.65
rec1_only,8,2027Q4,India,8.0,29.37077467791034,46.88354744149122,19.581065748179746,17.764947458292678,56.04016828973617,18.771287,51.527429000000005,19.67744,19.45668181954647,6.509293160591552,58.83
rec1_only,8,2027Q4,Israel,9.0,28.15795504946135,39.62961474005742,19.569608784620414,23.91274195213891,39.990532423947606,30.116510999999996,57.058828,20.810449000000002,17.96813766676494,18.431628217776982,43.91
rec1_only,8,2027Q4,France,10.0,26.868314539579224,31.81229328586667,22.213093279747365,26.50854350800963,23.834751999999998,37.703493,65.93375,28.731665085918664,13.8,8.777051029116933,91.2
rec1_only,8,2027Q4,UAE,11.0,26.149956841307706,39.557997265809846,8.578975874827869,32.80412954237056,34.82175361676991,50.14824,45.262485999999996,7.100418,10.487253591222021,19.489810644916687,81.38
rec1_only,8,2027Q4,Japan,12.0,23.492314955281405,20.871518027873663,25.467532759449718,24.453972077431295,10.403785389465073,40.800648,40.613047,20.311903,32.12156609249176,11.43288981264433,71.96
rec1_only,8,2027Q4,Spain,13.0,22.685330889854054,32.182436782399996,11.648138225425534,25.22081477539917,28.328127999999992,30.508564999999997,57.942934,15.495965361698595,6.6819999999999995,7.114437063578531,91.28
rec1_only,9,2028Q1,United States of America,1.0,76.85905181372695,73.72280236693332,75.4395123348113,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.16809552946806,85.5956,77.39
rec1_only,9,2028Q1,China,2.0,50.82587792682705,33.8013536816,71.82276397570871,44.41370109752739,17.608435999999998,63.96388299999999,65.70797,78.57110063461532,63.1014370604726,30.583969429440337,94.87
rec1_only,9,2028Q1,South Korea,3.0,38.315427176236085,31.70635915387089,51.99024034654978,27.320767028300317,22.464937322074846,48.873993999999996,50.010816000000005,25.094224,86.70316537146233,10.826044623103874,87.5
rec1_only,9,2028Q1,Singapore,4.0,33.645650436888566,52.1342094101023,18.89467849492811,28.202632987495736,56.73619988350312,42.13708899999999,45.990356,20.415143,16.932314638231098,14.054660371115034,79.82
rec1_only,9,2028Q1,Canada,5.0,33.3683168921108,45.95631823564344,23.241822703955414,29.768935806778153,43.620061897256875,40.92203799999999,69.81874599999999,29.007841699763564,15.8,10.519074170397658,100.0
rec1_only,9,2028Q1,United Kingdom,6.0,33.047100824442126,37.38945935893333,30.48203011668606,30.38170688771509,35.37574299999999,31.680918,60.76709700000001,41.589768807283185,16.146,16.00872395693856,82.82
rec1_only,9,2028Q1,Germany,7.0,30.709209236676536,35.78758321866667,28.51096583576011,26.35560681605142,32.084827,35.029208999999994,58.791722,36.944775975358894,17.625999999999998,10.377506300865514,84.65
rec1_only,9,2028Q1,India,8.0,29.44669985888098,46.919192296416554,19.63896692711435,17.931309514820704,56.09459345503342,18.771287,51.527429000000005,19.67744,19.58931225419365,6.721253936240469,58.83
rec1_only,9,2028Q1,Israel,9.0,28.229274507007222,39.67145332000267,19.62993856377067,24.047179030068904,40.05441462052525,30.116510999999996,57.058828,20.810449000000002,18.106331136709727,18.60291359323287,43.91
rec1_only,9,2028Q1,France,10.0,26.94221639052683,31.81229328586667,22.264514264550957,26.73019752005795,23.834751999999998,37.703493,65.93375,28.82292770454714,13.8,9.059458912861396,91.2
rec1_only,9,2028Q1,UAE,11.0,26.232403495680312,39.62139990836387,8.64971513697143,32.9354719846428,34.91856139754255,50.14824,45.262485999999996,7.100418,10.649291381425188,19.65715316592572,81.38
rec1_only,9,2028Q1,Japan,12.0,23.571027050132543,20.92676006322479,25.522410749840002,24.606632575596144,10.488132959728397,40.800648,40.613047,20.311903,32.24727150733743,11.627393525073014,71.96
rec1_only,9,2028Q1,Spain,13.0,22.762028949097704,32.182436782399996,11.704306611939387,25.44650158927777,28.328127999999992,30.508564999999997,57.942934,15.595653729336245,6.6819999999999995,7.401983112971001,91.28
rec1_only,10,2028Q2,United States of America,1.0,76.88256380872531,73.72280236693332,75.501532896664,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.31016196450346,85.5956,77.39
rec1_only,10,2028Q2,China,2.0,50.9268035402291,33.8013536816,71.93830501359983,44.64547227765911,17.608435999999998,63.96388299999999,65.70797,78.6730829472622,63.23317176019823,30.879267528893134,94.87
rec1_only,10,2028Q2,South Korea,3.0,38.38121164675065,31.76183591159677,52.00922997136696,27.475491219333463,22.549643283586263,48.873993999999996,50.010816000000005,25.094224,86.74666366009191,11.023177672715534,87.5
rec1_only,10,2028Q2,Singapore,4.0,33.72041525226839,52.173561165933606,18.959326690184874,28.348332655059238,56.796285015574526,42.13708899999999,45.990356,20.415143,17.0804000208404,14.240295336160965,79.82
rec1_only,10,2028Q2,Canada,5.0,33.48749823075889,46.20263403988006,23.27667840578939,29.833515666149356,43.99615483939343,40.92203799999999,69.81874599999999,29.069704043233884,15.8,10.601354934228635,100.0
rec1_only,10,2028Q2,United Kingdom,6.0,33.11375084865908,37.38945935893333,30.52571099609701,30.585717018117514,35.37574299999999,31.680918,60.76709700000001,41.66729418829765,16.146,16.268651889922783,82.82
rec1_only,10,2028Q2,Germany,7.0,30.779420982593997,35.78758321866667,28.555100721161786,26.573340547110398,32.084827,35.029208999999994,58.791722,37.023107131987054,17.625999999999998,10.654919381007499,84.65
rec1_only,10,2028Q2,India,8.0,29.52237738627317,46.95472053126721,19.69667869238294,18.097126294835533,56.148840556291546,18.771287,51.527429000000005,19.67744,19.72150881137385,6.932519978756778,58.83
rec1_only,10,2028Q2,Israel,9.0,28.30036076515453,39.7131550157236,19.690070984510463,24.181167937030096,40.11808781228156,30.116510999999996,57.058828,20.810449000000002,18.244072530682274,18.773627957076165,43.91
rec1_only,10,2028Q2,France,10.0,27.01588890157267,31.81229328586667,22.315775668231332,26.951155968906832,23.834751999999998,37.703493,65.93375,28.91390709656601,13.8,9.3409805842186,91.2
rec1_only,10,2028Q2,UAE,11.0,26.314581903552877,39.68459511506424,8.720222987886068,33.066383272377614,35.015052450118446,50.14824,45.262485999999996,7.100418,10.81079909309733,19.82394635584278,81.38
rec1_only,10,2028Q2,Japan,12.0,23.64948204623532,20.981821361964656,25.577109216401343,24.75879305214992,10.572204568146354,40.800648,40.613047,20.311903,32.37256569871751,11.821260163335054,71.96
rec1_only,10,2028Q2,Spain,13.0,22.838485110993204,32.182436782399996,11.76030068412917,25.67146500815617,28.328127999999992,30.508564999999997,57.942934,15.6950327216918,6.6819999999999995,7.688607489666335,91.28
rec1_only,11,2028Q3,United States of America,1.0,76.90595131515767,73.72280236693332,75.56322507928698,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.45147620276552,85.5956,77.39
rec1_only,11,2028Q3,China,2.0,51.02717000965332,33.8013536816,72.05324780385519,44.875943193556495,17.608435999999998,63.96388299999999,65.70797,78.77451784169348,63.364208966416385,31.172908970443224,94.87
rec1_only,11,2028Q3,South Korea,3.0,38.44677894104186,31.817131164764906,52.02815747491964,27.629701032489745,22.634072110695598,48.873993999999996,50.010816000000005,25.094224,86.79001965161346,11.219655356939008,87.5
rec1_only,11,2028Q3,Singapore,4.0,33.794935336156634,52.21278417373904,19.02376340008176,28.493555049769668,56.85617356576605,42.13708899999999,45.990356,20.415143,17.228000967800572,14.425322211079592,79.82
rec1_only,11,2028Q3,Canada,5.0,33.57432413373351,46.38718497068973,23.298763703601693,29.874105328104555,44.27794066615901,40.92203799999999,69.81874599999999,29.108901311027168,15.8,10.653069949123886,100.0
rec1_only,11,2028Q3,United Kingdom,6.0,33.18019883766701,37.38945935893333,30.569256315214318,30.78909661144847,35.37574299999999,31.680918,60.76709700000001,41.74457897517673,16.146,16.527776459871397,82.82
rec1_only,11,2028Q3,Germany,7.0,30.849405297936414,35.78758321866667,28.59909863729669,26.79037517142823,32.084827,35.029208999999994,58.791722,37.101195193816366,17.625999999999998,10.931441733959591,84.65
rec1_only,11,2028Q3,India,8.0,29.597809340540962,46.99013252759171,19.75420166361949,18.26239958874528,56.202910176086704,18.771287,51.527429000000005,19.67744,19.85327291044198,7.1430935692873785,58.83
rec1_only,11,2028Q3,Israel,9.0,28.37121458927667,39.7547202750674,19.750006692463614,24.31471440085026,40.181552683022296,30.116510999999996,57.058828,20.810449000000002,18.38136332757073,18.943778607093677,43.91
rec1_only,11,2028Q3,France,10.0,27.08932259665795,31.81229328586667,22.3668779860364,27.171408329160002,23.834751999999998,37.703493,65.93375,29.00460414094756,13.8,9.621602632852046,91.2
rec1_only,11,2028Q3,UAE,11.0,26.396490726349974,39.747583564583536,8.79050018459349,33.19686482091519,35.111227810744396,50.14824,45.262485999999996,7.100418,10.971778460298442,19.990192017943244,81.38
rec1_only,11,2028Q3,Japan,12.0,23.727680785271303,21.036702515413303,25.631628746414812,24.91045514507092,10.656001117589526,40.800648,40.613047,20.311903,32.497450011878264,12.014491814367561,71.96
rec1_only,11,2028Q3,Spain,13.0,22.914703147389602,32.182436782399996,11.816120982966154,25.89572430099333,28.328127999999992,30.508564999999997,57.942934,15.794103298887965,6.6819999999999995,7.974334744115332,91.28
rec1_only,12,2028Q4,United States of America,1.0,76.92921499215159,73.72280236693332,75.62459062134425,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.59204222689792,85.5956,77.39
rec1_only,12,2028Q4,China,2.0,51.127003170165146,33.8013536816,72.16756260172906,45.1051841146429,17.608435999999998,63.96388299999999,65.70797,78.87540825787912,63.49455237213422,31.464983283889588,94.87
rec1_only,12,2028Q4,South Korea,3.0,38.51213196581398,31.872245507207857,52.047023060426724,27.783404048801835,22.71822471010971,48.873993999999996,50.010816000000005,25.094224,86.8332338115273,11.415487334716948,87.5
rec1_only,12,2028Q4,Singapore,4.0,33.86921073092404,52.25187885474643,19.087989316456444,28.638301736337816,56.91586617723906,42.13708899999999,45.990356,20.415143,17.37511906385884,14.60974298945839,79.82
rec1_only,12,2028Q4,Canada,5.0,33.6398850629931,46.53680281146066,23.310827613137597,29.896254010054264,44.506388102189526,40.92203799999999,69.81874599999999,29.13031249129431,15.8,10.681289435607997,100.0
rec1_only,12,2028Q4,United Kingdom,6.0,33.246443901888455,37.38945935893333,30.61266649473906,30.991841192640244,35.37574299999999,31.680918,60.76709700000001,41.82162391458604,16.146,16.786091965130762,82.82
rec1_only,12,2028Q4,Germany,7.0,30.91916712776839,35.78758321866667,28.642960009238536,27.006728341675014,32.084827,35.029208999999994,58.791722,37.17904091527308,17.625999999999998,11.207095850869873,84.65
rec1_only,12,2028Q4,India,8.0,29.672995060423194,47.02542866569027,19.81153645843093,18.427131181069612,56.256802895088974,18.771287,51.527429000000005,19.67744,19.98460596610975,7.352976981476774,58.83
rec1_only,12,2028Q4,Israel,9.0,28.441835450543138,39.79614954441604,19.809746331141888,24.447821029979984,40.24480991431603,30.116510999999996,57.058828,20.810449000000002,18.518205001425322,19.113368866694707,43.91
rec1_only,12,2028Q4,France,10.0,27.162527871810845,31.81229328586667,22.417821711677085,27.390949726997036,23.834751999999998,37.703493,65.93375,29.09501971393625,13.8,9.901318849059956,91.2
rec1_only,12,2028Q4,UAE,11.0,26.478121795517573,39.81036593337386,8.860547481638937,33.32691804094959,35.207088512276854,50.14824,45.262485999999996,7.100418,11.132231211415835,20.15589194958293,81.38
rec1_only,12,2028Q4,Japan,12.0,23.80561395365287,21.09140411295614,25.685969925240286,25.061620486970995,10.73952350797456,40.800648,40.613047,20.311903,32.621925787665205,12.207090558270298,71.96
rec1_only,12,2028Q4,Spain,13.0,22.990688814755245,32.182436782399996,11.871768047742751,26.11930848781082,28.328127999999992,30.508564999999997,57.942934,15.892866418067776,6.6819999999999995,8.259201850532023,91.28
rec1_only,13,2029Q1,United States of America,1.0,76.95235549534468,73.72280236693332,75.68563125229413,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.73186399845744,85.5956,77.39
rec1_only,13,2029Q1,China,2.0,51.226306604458514,33.8013536816,72.28124544744854,45.33312620992426,17.608435999999998,63.96388299999999,65.70797,78.97570867235618,63.624205650805656,31.75540277212629,94.87
rec1_only,13,2029Q1,South Korea,3.0,38.57727070377959,31.927179530815312,52.065826930442384,27.936601938914556,22.802101985568978,48.873993999999996,50.010816000000005,25.094224,86.87630660381089,11.61067573460668,87.5
rec1_only,13,2029Q1,Singapore,4.0,33.943233493527146,52.29084562880546,19.15200512888339,28.78257427434061,56.97536349105068,42.13708899999999,45.990356,20.415143,17.5217558885782,14.793559658343815,79.82
rec1_only,13,2029Q1,Canada,5.0,33.69706104210498,46.67365551134836,23.317237474722624,29.908277976676395,44.715344789721655,40.92203799999999,69.81874599999999,29.141688795259117,15.8,10.696609090490806,100.0
rec1_only,13,2029Q1,United Kingdom,6.0,33.31247803841075,37.38945935893333,30.655941954066698,31.19396398731176,35.37574299999999,31.680918,60.76709700000001,41.898429750874,16.146,17.043615256372863,82.82
rec1_only,13,2029Q1,Germany,7.0,30.98870922761392,35.78758321866667,28.686685260741868,27.222378857035707,32.084827,35.029208999999994,58.791722,37.25664504844215,17.625999999999998,11.481854719922694,84.65
rec1_only,13,2029Q1,India,8.0,29.747935351282948,47.06060932461885,19.868683692403796,18.59132285045918,56.31051929206868,18.771287,51.527429000000005,19.67744,20.1155093884609,7.562172481491775,58.83
rec1_only,13,2029Q1,Israel,9.0,28.512221995570332,39.83744326869106,19.86929054195192,24.58048928212843,40.30786018550141,30.116510999999996,57.058828,20.810449000000002,18.654599021474155,19.282400593136686,43.91
rec1_only,13,2029Q1,France,10.0,27.235506904936607,31.81229328586667,22.468607337332138,27.609851624552128,23.834751999999998,37.703493,65.93375,29.185154689057185,13.8,10.180220282266156,91.2
rec1_only,13,2029Q1,UAE,11.0,26.559478357420936,39.872942895674186,8.930365631099283,33.45654433854405,35.30263558419307,50.14824,45.262485999999996,7.100418,11.292159069182706,20.32104794221752,81.38
rec1_only,13,2029Q1,Japan,12.0,23.88328030297076,21.145926742050275,25.740133336322756,25.21229070511315,10.822772636273823,40.800648,40.613047,20.311903,32.7459943625375,12.399058468328104,71.96
rec1_only,13,2029Q1,Spain,13.0,23.06643112788568,32.182436782399996,11.927242416077714,26.342193739165513,28.328127999999992,30.508564999999997,57.942934,15.991323033403848,6.6819999999999995,8.543178447983419,91.28
rec1_only,14,2029Q2,United States of America,1.0,76.97537347690324,73.72280236693332,75.74634869243803,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.87094545802574,85.5956,77.39
rec1_only,14,2029Q2,China,2.0,51.325063052286126,33.8013536816,72.39431721226211,45.55987469721571,17.608435999999998,63.96388299999999,65.70797,79.07548282928454,63.75317245643478,32.04430149246292,94.87
rec1_only,14,2029Q2,South Korea,3.0,38.642197623913354,31.98193382554047,52.08456928685814,28.08929636795093,22.885704837856984,48.873993999999996,50.010816000000005,25.094224,86.91923849092396,11.805222678130226,87.5
rec1_only,14,2029Q2,Singapore,4.0,34.01700294853366,52.329684914392146,19.215811524681214,28.926370682230015,57.03466614616066,42.13708899999999,45.990356,20.415143,17.66791301635437,14.976769693058865,79.82
rec1_only,14,2029Q2,Canada,5.0,33.74997196361068,46.80984887836058,23.319603552792792,29.912823676619013,44.92329475971181,40.92203799999999,69.81874599999999,29.145888140747886,15.8,10.702400736168993,100.0
rec1_only,14,2029Q2,United Kingdom,6.0,33.378296255131396,37.38945935893333,30.699083111291156,31.39543370747046,35.37574299999999,31.680918,60.76709700000001,41.97499722607902,16.146,17.300306469777134,82.82
rec1_only,14,2029Q2,Germany,7.0,31.058036652358535,35.78758321866667,28.730274814246137,27.43737251529016,32.084827,35.029208999999994,58.791722,37.33400834307449,17.625999999999998,11.75577669176088,84.65
rec1_only,14,2029Q2,India,8.0,29.82263101584379,47.09567488219325,19.925643979110855,18.754971536476038,56.36405994390255,18.771287,51.527429000000005,19.67744,20.24598458296631,7.770676170049004,58.83
rec1_only,14,2029Q2,Israel,9.0,28.58237765588629,39.87860189135832,19.928639964202087,24.712720610146775,40.370704173694506,30.116510999999996,57.058828,20.810449000000002,18.790546852139038,19.450875637487528,43.91
rec1_only,14,2029Q2,France,10.0,27.308256608500795,31.81229328586667,22.519235353652867,27.828091216347385,23.834751999999998,37.703493,65.93375,29.275009937124544,13.8,10.458277876164882,91.2
rec1_only,14,2029Q2,UAE,11.0,26.64057424027991,39.935315123517555,8.999955382591114,33.585745115146125,35.397870052602116,50.14824,45.262485999999996,7.100418,11.451563750696621,20.48566178142193,81.38
