scenario,quarter_index,quarter,country,composite_score_p10,composite_score_median,composite_score_p90,rank_p10,rank_median,rank_p90,implementation_score_median,innovation_score_median,investment_score_median,talent_score_median,infrastructure_score_median,operating_environment_score_median,research_score_median,development_score_median,commercial_ecosystem_score_median,government_strategy_score_median
all_recommendations,1,2026Q1,Spain,22.141652517199994,22.141652517199994,22.141652517199994,13.0,13.0,13.0,32.182436782399996,11.25003292218412,23.620785860105734,28.328127999999992,30.508564999999997,57.942934,14.789403,6.6819999999999995,5.075851,91.28
all_recommendations,1,2026Q1,UAE,25.56516333899999,25.56516333899999,25.56516333899999,11.0,11.0,11.0,39.10831308586666,8.077257411764707,31.87254024806832,34.13514299999999,50.14824,45.262485999999996,7.100418,9.338,18.302879,81.38
all_recommendations,1,2026Q1,United Kingdom,32.50625984399999,32.50625984399999,32.50625984399999,6.0,6.0,6.0,37.38945935893333,30.127651992614076,28.72639167954453,35.37574299999999,31.680918,60.76709700000001,40.96081399999999,16.146,13.899698,82.82
all_recommendations,1,2026Q1,United States of America,76.66639400359998,76.66639400359998,76.66639400359998,1.0,1.0,1.0,73.72280236693332,74.9313144711158,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.004,85.5956,77.39
all_recommendations,2,2026Q2,Canada,32.86445341959999,32.86445341959999,32.86445341959999,5.0,5.0,5.0,44.856085317333324,23.13710140226853,29.57359204554697,41.94014599999999,40.92203799999999,69.81874599999999,28.821981,15.8,10.270188000000001,100.0
all_recommendations,2,2026Q2,China,50.10355103167546,50.10891454992435,50.11494851918124,2.0,2.0,2.0,33.8013536816,71.0016976572546,42.774137979518486,17.608435999999998,63.96388299999999,65.70797,77.84049885808685,62.17064167186071,28.495013104474587,94.87
all_recommendations,2,2026Q2,France,26.414613108313393,26.417613186356473,26.4252458340841,10.0,10.0,10.0,31.81229328586667,21.896611012810183,25.168651505798152,23.834751999999998,37.703493,65.93375,28.16996832844729,13.8,7.069903654278577,91.2
all_recommendations,2,2026Q2,Germany,30.206382001806855,30.209482826691186,30.216314677032788,7.0,7.0,7.0,35.78758321866667,28.194209627605414,24.817140803733565,32.084827,35.029208999999994,58.791722,36.38259302352628,17.625999999999998,8.417357117295769,84.65
all_recommendations,2,2026Q2,India,28.905903093702754,28.910269863040206,28.915057952695243,8.0,8.0,8.0,46.66829427605995,19.230738354392447,16.755064986762733,55.7115040509873,18.771287,51.527429000000005,19.67744,18.654209825680823,5.222608705932414,58.83
all_recommendations,2,2026Q2,Israel,27.721877890083142,27.725210107404862,27.729861393466688,9.0,9.0,9.0,39.37695873151905,19.20458729997423,23.09719025232654,39.60475879527543,30.116510999999996,57.058828,20.810449000000002,17.13200688229746,17.392539290399462,43.91
all_recommendations,2,2026Q2,Japan,23.010235745027547,23.01480621156154,23.020706393229233,12.0,12.0,12.0,20.537920850971055,25.135496975317785,23.52525180241841,9.894424879129247,40.800648,40.613047,20.311903,31.360993489685626,10.249613565879212,71.96
all_recommendations,2,2026Q2,Singapore,33.11198128051053,33.11576936878486,33.120340130325026,4.0,4.0,4.0,51.856309940085545,18.437384555713308,27.168178089680872,56.31188269597753,42.13708899999999,45.990356,20.415143,15.884821391365051,12.736668353640034,79.82
all_recommendations,2,2026Q2,South Korea,37.84374958715168,37.84876630136684,37.855203356987545,3.0,3.0,3.0,31.314585998020803,51.85591578725815,26.221076786690446,21.86674948232003,48.873993999999996,50.010816000000005,25.094224,86.395476909665,9.424936693508705,87.5
all_recommendations,2,2026Q2,Spain,22.214193678487845,22.217437242593963,22.225542183757263,13.0,13.0,13.0,32.182436782399996,11.302436983763075,23.856451506403218,28.328127999999992,30.508564999999997,57.942934,14.882410395807966,6.6819999999999995,5.376111012562445,91.28
all_recommendations,2,2026Q2,UAE,25.645790336759415,25.650182966954205,25.65590229702346,11.0,11.0,11.0,39.175119581637844,8.150972476603783,32.00067771223345,34.2371480322239,50.14824,45.262485999999996,7.100418,9.506854266347396,18.466138079990706,81.38
all_recommendations,2,2026Q2,United Kingdom,32.56994558163362,32.572598049857305,32.579250291804875,6.0,6.0,6.0,37.38945935893333,30.168532310921986,28.940555250292114,35.37574299999999,31.680918,60.76709700000001,41.03336890950621,16.146,14.172562362936953,82.82
all_recommendations,2,2026Q2,United States of America,76.68892879904863,76.69292355316145,76.69738872277094,1.0,1.0,1.0,73.72280236693332,75.0012948181521,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,72.16429939312066,85.5956,77.39
